event_id,user_id,session_id,event_timestamp,event_date,event_name,traffic_source,device_category,country,product_category,price,order_id,revenue,ab_group
4189,u_000505,s_000505_00_0,2026-01-05 17:16:42,2026-01-05,add_to_cart,paid_search,desktop,RU,home,6145.19,,0.0,B
4190,u_000505,s_000505_00_1,2026-01-05 09:22:44,2026-01-05,session_start,paid_search,desktop,RU,,,,0.0,B
4191,u_000505,s_000505_00_1,2026-01-05 09:23:44,2026-01-05,view_item,paid_search,desktop,RU,fashion,6154.93,,0.0,B
4192,u_000505,s_000505_01_0,2026-01-06 19:49:08,2026-01-06,session_start,paid_search,desktop,RU,,,,0.0,B
4193,u_000505,s_000505_01_0,2026-01-06 19:50:08,2026-01-06,view_item,paid_search,desktop,RU,home,5822.1,,0.0,B
4194,u_000506,s_000506_00_0,2026-01-15 12:40:51,2026-01-15,session_start,social,desktop,RU,,,,0.0,A
4195,u_000506,s_000506_02_0,2026-01-17 16:50:07,2026-01-17,session_start,social,desktop,RU,,,,0.0,A
4196,u_000506,s_000506_02_0,2026-01-17 16:51:07,2026-01-17,view_item,social,desktop,RU,beauty,3708.19,,0.0,A
4197,u_000506,s_000506_14_0,2026-01-29 15:02:27,2026-01-29,session_start,social,desktop,RU,,,,0.0,A
4198,u_000506,s_000506_14_0,2026-01-29 15:04:27,2026-01-29,view_item,social,desktop,RU,fashion,1999.02,,0.0,A
4199,u_000507,s_000507_00_0,2026-01-19 20:22:47,2026-01-19,session_start,paid_search,mobile,RU,,,,0.0,B
4200,u_000507,s_000507_00_0,2026-01-19 20:27:47,2026-01-19,view_item,paid_search,mobile,RU,electronics,8449.3,,0.0,B
4201,u_000507,s_000507_00_0,2026-01-19 20:33:47,2026-01-19,add_to_cart,paid_search,mobile,RU,electronics,8449.3,,0.0,B
4202,u_000507,s_000507_02_0,2026-01-21 15:08:25,2026-01-21,session_start,paid_search,mobile,RU,,,,0.0,B
4203,u_000507,s_000507_11_0,2026-01-30 16:17:25,2026-01-30,session_start,paid_search,mobile,RU,,,,0.0,B
4204,u_000507,s_000507_11_0,2026-01-30 16:19:25,2026-01-30,view_item,paid_search,mobile,RU,beauty,2910.41,,0.0,B
4205,u_000507,s_000507_11_1,2026-01-30 18:55:20,2026-01-30,session_start,paid_search,mobile,RU,,,,0.0,B
4206,u_000507,s_000507_21_0,2026-02-09 17:25:10,2026-02-09,session_start,paid_search,mobile,RU,,,,0.0,B
4207,u_000507,s_000507_21_0,2026-02-09 17:28:10,2026-02-09,view_item,paid_search,mobile,RU,electronics,9031.87,,0.0,B
4208,u_000507,s_000507_21_0,2026-02-09 17:30:10,2026-02-09,add_to_cart,paid_search,mobile,RU,electronics,9031.87,,0.0,B
4209,u_000507,s_000507_21_1,2026-02-09 13:46:50,2026-02-09,session_start,paid_search,mobile,RU,,,,0.0,B
4210,u_000508,s_000508_00_0,2026-01-21 12:05:18,2026-01-21,session_start,social,tablet,RU,,,,0.0,A
4211,u_000508,s_000508_02_0,2026-01-23 08:50:00,2026-01-23,session_start,social,tablet,RU,,,,0.0,A
4212,u_000508,s_000508_02_1,2026-01-23 18:26:25,2026-01-23,session_start,social,tablet,RU,,,,0.0,A
4213,u_000508,s_000508_02_1,2026-01-23 18:27:25,2026-01-23,view_item,social,tablet,RU,beauty,3440.93,,0.0,A
4214,u_000508,s_000508_21_0,2026-02-11 13:52:53,2026-02-11,session_start,social,tablet,RU,,,,0.0,A
4215,u_000508,s_000508_21_0,2026-02-11 13:56:53,2026-02-11,view_item,social,tablet,RU,home,6879.6,,0.0,A
4216,u_000509,s_000509_00_0,2026-01-03 12:53:29,2026-01-03,session_start,organic_search,mobile,RU,,,,0.0,A
4217,u_000509,s_000509_00_0,2026-01-03 12:54:29,2026-01-03,view_item,organic_search,mobile,RU,sports,5606.52,,0.0,A
4218,u_000509,s_000509_00_1,2026-01-03 08:59:33,2026-01-03,session_start,organic_search,mobile,RU,,,,0.0,A
4219,u_000509,s_000509_00_1,2026-01-03 09:00:33,2026-01-03,view_item,organic_search,mobile,RU,home,9378.78,,0.0,A
4220,u_000509,s_000509_02_0,2026-01-05 09:59:43,2026-01-05,session_start,organic_search,mobile,RU,,,,0.0,A
4221,u_000510,s_000510_00_0,2026-01-27 09:28:52,2026-01-27,session_start,paid_search,mobile,RU,,,,0.0,B
4222,u_000510,s_000510_00_0,2026-01-27 09:30:52,2026-01-27,view_item,paid_search,mobile,RU,electronics,11717.51,,0.0,B
4223,u_000510,s_000510_01_0,2026-01-28 18:59:50,2026-01-28,session_start,paid_search,mobile,RU,,,,0.0,B
4224,u_000510,s_000510_01_1,2026-01-28 12:45:05,2026-01-28,session_start,paid_search,mobile,RU,,,,0.0,B
4225,u_000510,s_000510_14_0,2026-02-10 11:45:06,2026-02-10,session_start,paid_search,mobile,RU,,,,0.0,B
4226,u_000510,s_000510_14_0,2026-02-10 11:48:06,2026-02-10,view_item,paid_search,mobile,RU,fashion,4662.55,,0.0,B
4227,u_000510,s_000510_14_0,2026-02-10 11:52:06,2026-02-10,add_to_cart,paid_search,mobile,RU,fashion,4662.55,,0.0,B
4228,u_000510,s_000510_14_0,2026-02-10 12:00:06,2026-02-10,begin_checkout,paid_search,mobile,RU,fashion,4662.55,,0.0,B
4229,u_000510,s_000510_14_0,2026-02-10 12:13:06,2026-02-10,purchase,paid_search,mobile,RU,fashion,4662.55,o_00004229,4242.67,B
4230,u_000511,s_000511_00_0,2026-01-14 09:32:35,2026-01-14,session_start,social,mobile,RU,,,,0.0,B
4231,u_000511,s_000511_00_0,2026-01-14 09:36:35,2026-01-14,view_item,social,mobile,RU,sports,5000.97,,0.0,B
4232,u_000511,s_000511_03_0,2026-01-17 10:19:44,2026-01-17,session_start,social,mobile,RU,,,,0.0,B
4233,u_000511,s_000511_03_0,2026-01-17 10:22:44,2026-01-17,view_item,social,mobile,RU,books,1540.31,,0.0,B
4234,u_000511,s_000511_11_0,2026-01-25 20:31:10,2026-01-25,session_start,social,mobile,RU,,,,0.0,B
4235,u_000511,s_000511_11_0,2026-01-25 20:34:10,2026-01-25,view_item,social,mobile,RU,fashion,4861.23,,0.0,B
4236,u_000512,s_000512_00_0,2026-01-17 12:44:29,2026-01-17,session_start,paid_search,mobile,KZ,,,,0.0,B
4237,u_000512,s_000512_00_0,2026-01-17 12:45:29,2026-01-17,view_item,paid_search,mobile,KZ,home,6381.52,,0.0,B
4238,u_000512,s_000512_01_0,2026-01-18 13:14:32,2026-01-18,session_start,paid_search,mobile,KZ,,,,0.0,B
4239,u_000512,s_000512_01_1,2026-01-18 18:56:20,2026-01-18,session_start,paid_search,mobile,KZ,,,,0.0,B
4240,u_000512,s_000512_01_1,2026-01-18 18:58:20,2026-01-18,view_item,paid_search,mobile,KZ,sports,4263.74,,0.0,B
4241,u_000512,s_000512_01_1,2026-01-18 19:03:20,2026-01-18,add_to_cart,paid_search,mobile,KZ,sports,4263.74,,0.0,B
4242,u_000512,s_000512_01_1,2026-01-18 19:13:20,2026-01-18,begin_checkout,paid_search,mobile,KZ,sports,4263.74,,0.0,B
4243,u_000512,s_000512_18_0,2026-02-04 08:37:49,2026-02-04,session_start,paid_search,mobile,KZ,,,,0.0,B
4244,u_000512,s_000512_18_0,2026-02-04 08:40:49,2026-02-04,view_item,paid_search,mobile,KZ,home,6382.57,,0.0,B
4245,u_000513,s_000513_00_0,2026-01-21 13:56:26,2026-01-21,session_start,social,mobile,RU,,,,0.0,B
4246,u_000513,s_000513_00_0,2026-01-21 14:00:26,2026-01-21,view_item,social,mobile,RU,fashion,5217.18,,0.0,B
4247,u_000513,s_000513_00_0,2026-01-21 14:07:26,2026-01-21,add_to_cart,social,mobile,RU,fashion,5217.18,,0.0,B
4248,u_000513,s_000513_03_0,2026-01-24 22:51:57,2026-01-24,session_start,social,mobile,RU,,,,0.0,B
4249,u_000513,s_000513_21_0,2026-02-11 18:19:56,2026-02-11,session_start,social,mobile,RU,,,,0.0,B
4250,u_000513,s_000513_21_1,2026-02-11 16:23:52,2026-02-11,session_start,social,mobile,RU,,,,0.0,B
4251,u_000514,s_000514_00_0,2026-01-20 11:23:26,2026-01-20,session_start,referral,mobile,RU,,,,0.0,B
4252,u_000514,s_000514_01_0,2026-01-21 13:57:02,2026-01-21,session_start,referral,mobile,RU,,,,0.0,B
4253,u_000514,s_000514_01_0,2026-01-21 14:02:02,2026-01-21,view_item,referral,mobile,RU,fashion,4091.63,,0.0,B
4254,u_000514,s_000514_01_0,2026-01-21 14:03:02,2026-01-21,add_to_cart,referral,mobile,RU,fashion,4091.63,,0.0,B
4255,u_000514,s_000514_01_0,2026-01-21 14:14:02,2026-01-21,begin_checkout,referral,mobile,RU,fashion,4091.63,,0.0,B
4256,u_000514,s_000514_01_0,2026-01-21 14:21:02,2026-01-21,purchase,referral,mobile,RU,fashion,4091.63,o_00004256,4433.92,B
4257,u_000514,s_000514_03_0,2026-01-23 14:30:44,2026-01-23,session_start,referral,mobile,RU,,,,0.0,B
4258,u_000514,s_000514_03_1,2026-01-23 22:07:35,2026-01-23,session_start,referral,mobile,RU,,,,0.0,B
4259,u_000514,s_000514_13_0,2026-02-02 10:26:26,2026-02-02,session_start,referral,mobile,RU,,,,0.0,B
4260,u_000514,s_000514_21_0,2026-02-10 17:41:17,2026-02-10,session_start,referral,mobile,RU,,,,0.0,B
4261,u_000515,s_000515_00_0,2026-01-20 21:10:44,2026-01-20,session_start,paid_search,mobile,RU,,,,0.0,A
4262,u_000515,s_000515_00_0,2026-01-20 21:14:44,2026-01-20,view_item,paid_search,mobile,RU,home,7947.83,,0.0,A
4263,u_000515,s_000515_00_0,2026-01-20 21:20:44,2026-01-20,add_to_cart,paid_search,mobile,RU,home,7947.83,,0.0,A
4264,u_000515,s_000515_07_0,2026-01-27 21:01:54,2026-01-27,session_start,paid_search,mobile,RU,,,,0.0,A
4265,u_000515,s_000515_14_0,2026-02-03 10:08:53,2026-02-03,session_start,paid_search,mobile,RU,,,,0.0,A
4266,u_000515,s_000515_14_0,2026-02-03 10:11:53,2026-02-03,view_item,paid_search,mobile,RU,fashion,2874.51,,0.0,A
4267,u_000516,s_000516_00_0,2026-01-18 18:57:56,2026-01-18,session_start,social,mobile,BY,,,,0.0,A
4268,u_000516,s_000516_00_0,2026-01-18 19:02:56,2026-01-18,view_item,social,mobile,BY,electronics,12776.45,,0.0,A
4269,u_000516,s_000516_07_0,2026-01-25 17:52:34,2026-01-25,session_start,social,mobile,BY,,,,0.0,A
4270,u_000516,s_000516_07_1,2026-01-25 15:07:35,2026-01-25,session_start,social,mobile,BY,,,,0.0,A
4271,u_000516,s_000516_07_1,2026-01-25 15:09:35,2026-01-25,view_item,social,mobile,BY,beauty,2009.01,,0.0,A
4272,u_000517,s_000517_00_0,2026-01-08 09:43:49,2026-01-08,session_start,paid_search,desktop,RU,,,,0.0,A
4273,u_000517,s_000517_00_0,2026-01-08 09:44:49,2026-01-08,view_item,paid_search,desktop,RU,fashion,3668.47,,0.0,A
4274,u_000517,s_000517_00_0,2026-01-08 09:50:49,2026-01-08,add_to_cart,paid_search,desktop,RU,fashion,3668.47,,0.0,A
4275,u_000517,s_000517_07_0,2026-01-15 14:28:01,2026-01-15,session_start,paid_search,desktop,RU,,,,0.0,A
4276,u_000517,s_000517_16_0,2026-01-24 09:39:21,2026-01-24,session_start,paid_search,desktop,RU,,,,0.0,A
4277,u_000517,s_000517_35_0,2026-02-12 08:23:16,2026-02-12,session_start,paid_search,desktop,RU,,,,0.0,A
4278,u_000518,s_000518_00_0,2026-01-17 09:26:30,2026-01-17,session_start,referral,mobile,AM,,,,0.0,A
4279,u_000518,s_000518_00_0,2026-01-17 09:30:30,2026-01-17,view_item,referral,mobile,AM,sports,3622.8,,0.0,A
4280,u_000518,s_000518_02_0,2026-01-19 12:42:14,2026-01-19,session_start,referral,mobile,AM,,,,0.0,A
4281,u_000518,s_000518_03_0,2026-01-20 18:33:37,2026-01-20,session_start,referral,mobile,AM,,,,0.0,A
4282,u_000518,s_000518_15_0,2026-02-01 22:03:06,2026-02-01,session_start,referral,mobile,AM,,,,0.0,A
4283,u_000518,s_000518_15_0,2026-02-01 22:05:06,2026-02-01,view_item,referral,mobile,AM,books,1958.94,,0.0,A
4284,u_000519,s_000519_00_0,2026-01-21 16:40:34,2026-01-21,session_start,organic_search,mobile,RU,,,,0.0,B
4285,u_000519,s_000519_00_0,2026-01-21 16:41:34,2026-01-21,view_item,organic_search,mobile,RU,beauty,2228.32,,0.0,B
4286,u_000519,s_000519_01_0,2026-01-22 16:10:38,2026-01-22,session_start,organic_search,mobile,RU,,,,0.0,B
4287,u_000520,s_000520_00_0,2026-01-18 18:29:40,2026-01-18,session_start,direct,mobile,RU,,,,0.0,A
4288,u_000520,s_000520_00_0,2026-01-18 18:34:40,2026-01-18,view_item,direct,mobile,RU,electronics,8812.64,,0.0,A
4289,u_000520,s_000520_03_0,2026-01-21 22:57:24,2026-01-21,session_start,direct,mobile,RU,,,,0.0,A
4290,u_000520,s_000520_19_0,2026-02-06 15:25:25,2026-02-06,session_start,direct,mobile,RU,,,,0.0,A
4291,u_000520,s_000520_19_0,2026-02-06 15:30:25,2026-02-06,view_item,direct,mobile,RU,home,6111.66,,0.0,A
4292,u_000520,s_000520_19_0,2026-02-06 15:31:25,2026-02-06,add_to_cart,direct,mobile,RU,home,6111.66,,0.0,A
4293,u_000520,s_000520_19_0,2026-02-06 15:33:25,2026-02-06,begin_checkout,direct,mobile,RU,home,6111.66,,0.0,A
4294,u_000520,s_000520_19_0,2026-02-06 15:39:25,2026-02-06,purchase,direct,mobile,RU,home,6111.66,o_00004294,6622.69,A
4295,u_000520,s_000520_19_1,2026-02-06 18:57:56,2026-02-06,session_start,direct,mobile,RU,,,,0.0,A
4296,u_000520,s_000520_19_1,2026-02-06 19:00:56,2026-02-06,view_item,direct,mobile,RU,fashion,4163.6,,0.0,A
4297,u_000521,s_000521_00_0,2026-01-13 22:23:13,2026-01-13,session_start,organic_search,mobile,GE,,,,0.0,B
4298,u_000521,s_000521_00_0,2026-01-13 22:25:13,2026-01-13,view_item,organic_search,mobile,GE,electronics,16596.14,,0.0,B
4299,u_000521,s_000521_00_1,2026-01-13 11:00:11,2026-01-13,session_start,organic_search,mobile,GE,,,,0.0,B
4300,u_000521,s_000521_00_1,2026-01-13 11:04:11,2026-01-13,view_item,organic_search,mobile,GE,fashion,5381.56,,0.0,B
4301,u_000521,s_000521_07_0,2026-01-20 19:03:15,2026-01-20,session_start,organic_search,mobile,GE,,,,0.0,B
4302,u_000521,s_000521_07_0,2026-01-20 19:06:15,2026-01-20,view_item,organic_search,mobile,GE,beauty,2475.05,,0.0,B
4303,u_000521,s_000521_07_0,2026-01-20 19:12:15,2026-01-20,add_to_cart,organic_search,mobile,GE,beauty,2475.05,,0.0,B
4304,u_000521,s_000521_07_0,2026-01-20 19:17:15,2026-01-20,begin_checkout,organic_search,mobile,GE,beauty,2475.05,,0.0,B
4305,u_000521,s_000521_07_0,2026-01-20 19:29:15,2026-01-20,purchase,organic_search,mobile,GE,beauty,2475.05,o_00004305,2508.31,B
4306,u_000521,s_000521_10_0,2026-01-23 20:27:16,2026-01-23,session_start,organic_search,mobile,GE,,,,0.0,B
4307,u_000521,s_000521_10_0,2026-01-23 20:30:16,2026-01-23,view_item,organic_search,mobile,GE,electronics,8713.58,,0.0,B
4308,u_000521,s_000521_14_0,2026-01-27 08:15:55,2026-01-27,session_start,organic_search,mobile,GE,,,,0.0,B
4309,u_000521,s_000521_14_0,2026-01-27 08:20:55,2026-01-27,view_item,organic_search,mobile,GE,beauty,2658.22,,0.0,B
4310,u_000521,s_000521_20_0,2026-02-02 21:45:36,2026-02-02,session_start,organic_search,mobile,GE,,,,0.0,B
4311,u_000521,s_000521_20_0,2026-02-02 21:49:36,2026-02-02,view_item,organic_search,mobile,GE,home,5304.82,,0.0,B
4312,u_000521,s_000521_20_1,2026-02-02 11:08:14,2026-02-02,session_start,organic_search,mobile,GE,,,,0.0,B
4313,u_000521,s_000521_20_1,2026-02-02 11:12:14,2026-02-02,view_item,organic_search,mobile,GE,fashion,4113.41,,0.0,B
4314,u_000522,s_000522_00_0,2026-01-20 10:38:33,2026-01-20,session_start,paid_search,mobile,RU,,,,0.0,B
4315,u_000522,s_000522_00_0,2026-01-20 10:39:33,2026-01-20,view_item,paid_search,mobile,RU,electronics,8384.82,,0.0,B
4316,u_000523,s_000523_00_0,2026-01-13 19:38:50,2026-01-13,session_start,paid_search,desktop,RU,,,,0.0,A
4317,u_000523,s_000523_01_0,2026-01-14 11:20:48,2026-01-14,session_start,paid_search,desktop,RU,,,,0.0,A
4318,u_000523,s_000523_01_0,2026-01-14 11:24:48,2026-01-14,view_item,paid_search,desktop,RU,home,7606.13,,0.0,A
4319,u_000524,s_000524_00_0,2026-01-15 11:38:33,2026-01-15,session_start,paid_search,mobile,AM,,,,0.0,B
4320,u_000524,s_000524_00_1,2026-01-15 20:38:05,2026-01-15,session_start,paid_search,mobile,AM,,,,0.0,B
4321,u_000524,s_000524_00_1,2026-01-15 20:39:05,2026-01-15,view_item,paid_search,mobile,AM,electronics,11748.46,,0.0,B
4322,u_000524,s_000524_02_0,2026-01-17 18:44:29,2026-01-17,session_start,paid_search,mobile,AM,,,,0.0,B
4323,u_000524,s_000524_02_1,2026-01-17 10:53:39,2026-01-17,session_start,paid_search,mobile,AM,,,,0.0,B
4324,u_000524,s_000524_03_0,2026-01-18 20:19:47,2026-01-18,session_start,paid_search,mobile,AM,,,,0.0,B
4325,u_000524,s_000524_08_0,2026-01-23 08:55:18,2026-01-23,session_start,paid_search,mobile,AM,,,,0.0,B
4326,u_000524,s_000524_14_0,2026-01-29 11:19:07,2026-01-29,session_start,paid_search,mobile,AM,,,,0.0,B
4327,u_000524,s_000524_14_0,2026-01-29 11:24:07,2026-01-29,view_item,paid_search,mobile,AM,home,6508.7,,0.0,B
4328,u_000524,s_000524_27_0,2026-02-11 18:53:34,2026-02-11,session_start,paid_search,mobile,AM,,,,0.0,B
4329,u_000524,s_000524_27_0,2026-02-11 18:56:34,2026-02-11,view_item,paid_search,mobile,AM,electronics,9356.12,,0.0,B
4330,u_000524,s_000524_27_1,2026-02-11 14:19:10,2026-02-11,session_start,paid_search,mobile,AM,,,,0.0,B
4331,u_000525,s_000525_00_0,2026-01-22 20:06:39,2026-01-22,session_start,organic_search,desktop,RU,,,,0.0,B
4332,u_000525,s_000525_00_0,2026-01-22 20:11:39,2026-01-22,view_item,organic_search,desktop,RU,home,5459.82,,0.0,B
4333,u_000525,s_000525_03_0,2026-01-25 17:52:49,2026-01-25,session_start,organic_search,desktop,RU,,,,0.0,B
4334,u_000525,s_000525_03_0,2026-01-25 17:55:49,2026-01-25,view_item,organic_search,desktop,RU,sports,5901.85,,0.0,B
4335,u_000525,s_000525_07_0,2026-01-29 08:05:30,2026-01-29,session_start,organic_search,desktop,RU,,,,0.0,B
4336,u_000525,s_000525_07_0,2026-01-29 08:06:30,2026-01-29,view_item,organic_search,desktop,RU,fashion,2922.19,,0.0,B
4337,u_000525,s_000525_07_1,2026-01-29 14:26:06,2026-01-29,session_start,organic_search,desktop,RU,,,,0.0,B
4338,u_000525,s_000525_07_1,2026-01-29 14:29:06,2026-01-29,view_item,organic_search,desktop,RU,fashion,3648.17,,0.0,B
4339,u_000525,s_000525_14_0,2026-02-05 11:50:19,2026-02-05,session_start,organic_search,desktop,RU,,,,0.0,B
4340,u_000525,s_000525_14_0,2026-02-05 11:52:19,2026-02-05,view_item,organic_search,desktop,RU,electronics,14121.94,,0.0,B
4341,u_000525,s_000525_14_0,2026-02-05 11:54:19,2026-02-05,add_to_cart,organic_search,desktop,RU,electronics,14121.94,,0.0,B
4342,u_000525,s_000525_14_0,2026-02-05 12:02:19,2026-02-05,begin_checkout,organic_search,desktop,RU,electronics,14121.94,,0.0,B
4343,u_000525,s_000525_14_0,2026-02-05 12:13:19,2026-02-05,purchase,organic_search,desktop,RU,electronics,14121.94,o_00004343,14422.9,B
4344,u_000525,s_000525_14_1,2026-02-05 08:31:31,2026-02-05,session_start,organic_search,desktop,RU,,,,0.0,B
4345,u_000525,s_000525_14_1,2026-02-05 08:32:31,2026-02-05,view_item,organic_search,desktop,RU,beauty,2565.18,,0.0,B
4346,u_000526,s_000526_00_0,2026-01-12 15:02:12,2026-01-12,session_start,paid_search,desktop,KZ,,,,0.0,A
4347,u_000526,s_000526_00_0,2026-01-12 15:05:12,2026-01-12,view_item,paid_search,desktop,KZ,electronics,9087.72,,0.0,A
4348,u_000526,s_000526_01_0,2026-01-13 17:00:49,2026-01-13,session_start,paid_search,desktop,KZ,,,,0.0,A
4349,u_000526,s_000526_01_0,2026-01-13 17:04:49,2026-01-13,view_item,paid_search,desktop,KZ,fashion,7310.85,,0.0,A
4350,u_000526,s_000526_02_0,2026-01-14 21:08:49,2026-01-14,session_start,paid_search,desktop,KZ,,,,0.0,A
4351,u_000526,s_000526_02_0,2026-01-14 21:12:49,2026-01-14,view_item,paid_search,desktop,KZ,sports,7401.38,,0.0,A
4352,u_000526,s_000526_13_0,2026-01-25 20:38:04,2026-01-25,session_start,paid_search,desktop,KZ,,,,0.0,A
4353,u_000526,s_000526_13_0,2026-01-25 20:43:04,2026-01-25,view_item,paid_search,desktop,KZ,home,5054.2,,0.0,A
4354,u_000526,s_000526_13_1,2026-01-25 13:05:30,2026-01-25,session_start,paid_search,desktop,KZ,,,,0.0,A
4355,u_000526,s_000526_13_1,2026-01-25 13:08:30,2026-01-25,view_item,paid_search,desktop,KZ,sports,5945.06,,0.0,A
4356,u_000526,s_000526_13_1,2026-01-25 13:14:30,2026-01-25,add_to_cart,paid_search,desktop,KZ,sports,5945.06,,0.0,A
4357,u_000526,s_000526_13_1,2026-01-25 13:19:30,2026-01-25,begin_checkout,paid_search,desktop,KZ,sports,5945.06,,0.0,A
4358,u_000526,s_000526_13_1,2026-01-25 13:22:30,2026-01-25,purchase,paid_search,desktop,KZ,sports,5945.06,o_00004358,6456.69,A
4359,u_000526,s_000526_31_0,2026-02-12 13:32:00,2026-02-12,session_start,paid_search,desktop,KZ,,,,0.0,A
4360,u_000526,s_000526_31_0,2026-02-12 13:33:00,2026-02-12,view_item,paid_search,desktop,KZ,home,8646.92,,0.0,A
4361,u_000527,s_000527_00_0,2026-01-27 22:53:51,2026-01-27,session_start,organic_search,desktop,RU,,,,0.0,A
4362,u_000527,s_000527_00_0,2026-01-27 22:56:51,2026-01-27,view_item,organic_search,desktop,RU,fashion,4951.94,,0.0,A
4363,u_000527,s_000527_00_0,2026-01-27 23:01:51,2026-01-27,add_to_cart,organic_search,desktop,RU,fashion,4951.94,,0.0,A
4364,u_000527,s_000527_01_0,2026-01-28 11:38:59,2026-01-28,session_start,organic_search,desktop,RU,,,,0.0,A
4365,u_000527,s_000527_01_0,2026-01-28 11:39:59,2026-01-28,view_item,organic_search,desktop,RU,home,7677.05,,0.0,A
4366,u_000527,s_000527_03_0,2026-01-30 14:49:10,2026-01-30,session_start,organic_search,desktop,RU,,,,0.0,A
4367,u_000527,s_000527_03_0,2026-01-30 14:50:10,2026-01-30,view_item,organic_search,desktop,RU,beauty,3846.81,,0.0,A
4368,u_000527,s_000527_03_0,2026-01-30 14:56:10,2026-01-30,add_to_cart,organic_search,desktop,RU,beauty,3846.81,,0.0,A
4369,u_000528,s_000528_00_0,2026-01-18 14:18:44,2026-01-18,session_start,social,mobile,GE,,,,0.0,B
4370,u_000528,s_000528_00_0,2026-01-18 14:21:44,2026-01-18,view_item,social,mobile,GE,home,8104.67,,0.0,B
4371,u_000528,s_000528_07_0,2026-01-25 08:59:12,2026-01-25,session_start,social,mobile,GE,,,,0.0,B
4372,u_000528,s_000528_07_1,2026-01-25 15:19:16,2026-01-25,session_start,social,mobile,GE,,,,0.0,B
4373,u_000529,s_000529_00_0,2026-01-17 17:05:34,2026-01-17,session_start,direct,desktop,BY,,,,0.0,B
4374,u_000529,s_000529_00_0,2026-01-17 17:08:34,2026-01-17,view_item,direct,desktop,BY,books,1162.89,,0.0,B
4375,u_000529,s_000529_04_0,2026-01-21 11:43:54,2026-01-21,session_start,direct,desktop,BY,,,,0.0,B
4376,u_000529,s_000529_04_0,2026-01-21 11:48:54,2026-01-21,view_item,direct,desktop,BY,books,1480.33,,0.0,B
4377,u_000529,s_000529_04_0,2026-01-21 11:54:54,2026-01-21,add_to_cart,direct,desktop,BY,books,1480.33,,0.0,B
4378,u_000529,s_000529_04_0,2026-01-21 12:00:54,2026-01-21,begin_checkout,direct,desktop,BY,books,1480.33,,0.0,B
4379,u_000529,s_000529_04_0,2026-01-21 12:13:54,2026-01-21,purchase,direct,desktop,BY,books,1480.33,o_00004379,1517.15,B
4380,u_000529,s_000529_04_1,2026-01-21 11:11:42,2026-01-21,session_start,direct,desktop,BY,,,,0.0,B
4381,u_000529,s_000529_04_1,2026-01-21 11:15:42,2026-01-21,view_item,direct,desktop,BY,home,5473.24,,0.0,B
4382,u_000529,s_000529_21_0,2026-02-07 10:09:01,2026-02-07,session_start,direct,desktop,BY,,,,0.0,B
4383,u_000529,s_000529_21_0,2026-02-07 10:13:01,2026-02-07,view_item,direct,desktop,BY,home,7214.15,,0.0,B
4384,u_000529,s_000529_23_0,2026-02-09 12:23:45,2026-02-09,session_start,direct,desktop,BY,,,,0.0,B
4385,u_000529,s_000529_23_0,2026-02-09 12:28:45,2026-02-09,view_item,direct,desktop,BY,home,5655.88,,0.0,B
4386,u_000530,s_000530_00_0,2026-01-22 14:08:55,2026-01-22,session_start,direct,desktop,RU,,,,0.0,B
